session,condition,list_length,list_index,trial,study_list,recalled_list,rel_correct,init_correct,last_correct,forget_rate
0,constant,7,0,19,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Lorge,Hermann,Intersample,Paivio",0,0,0,1.0
0,constant,7,0,20,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Paivio,al,asymptote,Landauer,Intersample,Kucera,Thorndike",0,0,0,1.0
0,constant,7,0,21,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Intersample,Joelson,Bickley,DOI,Battig",0,0,0,1.0
0,constant,7,0,22,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Lorge,Bickley,Streeter,Intersample,asymptote,Thorndike,Joelson",0,0,0,1.0
0,constant,7,0,23,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Bickley,DOI,Battig,Joelson,Kucera,Intersample",0,0,0,1.0
0,constant,7,0,24,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,al,Tarka,asymptote,Bickley,Joelson,Lorge",0,0,0,1.0
0,constant,7,0,25,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Intersample,Joelson,Hermann,DOI",0,0,0,1.0
0,constant,7,0,26,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Paivio,Intersample",0,0,0,0.8
0,constant,7,0,27,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,Bickley,Joelson,Intersample,Battig,DOI",0,0,0,1.0
0,constant,7,0,28,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Joelson,DOI,Bickley,Hermann,Intersample,Kucera",0,0,0,1.0
0,constant,7,0,29,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,al,Streeter,Battig,Thorndike,Tarka,Landauer",0,0,0,1.0
0,constant,7,0,30,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Streeter,Bickley,Battig,Intersample,Paivio,Landauer,Lorge",0,0,0,1.0
0,constant,7,0,31,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Intersample,Kucera,Hermann",0,1,0,1.0
0,constant,7,0,32,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Yuille,Landauer,Paivio,bigram,Streeter,Battig,emotionality",0,0,0,1.0
0,constant,7,0,33,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Paivio,Landauer,Streeter,Intersample,Bickley,Hermann",0,0,0,1.0
0,constant,7,0,34,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,Joelson,Lorge,emotionality,Kucera,Streeter,Yuille",0,0,0,1.0
0,constant,7,0,35,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Tarka,Kucera,Hermann,Intersample,Madigan,DOI",0,0,0,1.0
0,constant,7,0,36,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Paivio,Hermann,Lorge,Madigan,Intersample,DOI,Kucera",0,0,0,0.8333333333333334
0,constant,7,0,37,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Battig,Kucera,Lorge,Hermann,Joelson,DOI,Paivio",0,0,0,0.7142857142857143
0,constant,7,0,38,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","al,Lorge,Kucera,Thorndike,Bickley,Tarka,Streeter",0,0,0,1.0
0,constant,7,0,39,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Intersample,Joelson,DOI,Battig,Kucera,Hermann",0,1,0,1.0
0,constant,7,0,40,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Joelson,Kucera,Hermann",0,0,0,1.0
0,constant,7,0,41,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Intersample,Battig,Hermann",0,0,0,1.0
0,constant,7,0,42,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Kucera,Joelson,Hermann,Battig,DOI",0,0,0,0.75
0,constant,7,0,43,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","DOI,al,Yuille,Bickley,Lorge,Streeter,Paivio",0,0,0,1.0
0,constant,7,0,44,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Madigan,Battig,Tarka,Bickley,Lorge,Intersample,Landauer",0,0,0,0.7142857142857143
0,constant,7,0,45,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Tarka,Lorge,Landauer,Joelson",0,0,0,1.0
0,constant,7,0,46,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Battig,DOI,Bickley,Hermann,Joelson",0,0,0,1.0
0,constant,7,0,47,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Madigan,Lorge,Streeter,bigram,Paivio",0,0,0,1.0
0,constant,7,0,48,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Battig,Hermann,Kucera,Intersample,Joelson",0,0,0,1.0
0,constant,7,0,49,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Paivio,Madigan,Kucera,DOI,Intersample",0,0,0,0.8
0,constant,7,0,50,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","asymptote,Paivio,Madigan,Joelson,bigram,Bickley,Kucera",0,0,0,1.0
0,constant,7,0,51,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","bigram,Paivio,Madigan,DOI,Tarka,Streeter",0,0,0,0.7142857142857143
0,constant,7,0,52,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Landauer,DOI,Bickley,al,Yuille,Hermann,Kucera",0,0,0,1.0
0,constant,7,0,53,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,Paivio,Thorndike,al,Joelson,Yuille,Madigan",0,0,0,0.8571428571428572
0,constant,7,0,54,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","DOI,Bickley,Intersample,Kucera",0,0,0,1.0
0,constant,7,0,55,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Tarka,Kucera,Hermann,Bickley,Landauer,Battig,DOI",0,0,0,1.0
0,constant,7,0,56,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Battig,Intersample,Bickley,Joelson,Hermann,DOI",0,0,0,1.0
0,constant,7,0,57,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Madigan,Tarka,bigram,Bickley,Yuille,asymptote,DOI",0,0,0,1.0
0,constant,7,0,58,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Bickley,Hermann,DOI,Intersample,Madigan,Battig,Landauer",0,0,0,1.0
0,constant,7,0,59,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Hermann,Battig,DOI",0,0,0,0.8571428571428572
0,constant,7,0,60,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Tarka,Bickley,Battig,Joelson,Hermann,al,Intersample",0,0,0,1.0
0,constant,7,0,61,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","DOI,Intersample,Kucera,bigram",0,0,1,1.0
0,constant,7,0,62,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","asymptote,Battig,Madigan,Lorge,Paivio,DOI,Hermann",0,0,0,1.0
0,constant,7,0,63,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","DOI,Kucera,Battig",0,0,0,1.0
0,constant,7,0,64,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Joelson,Bickley,Tarka,Landauer,al,bigram,Intersample",0,0,0,1.0
0,constant,7,0,65,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Madigan,Lorge,Landauer,Hermann,Kucera,Streeter",0,0,0,1.0
0,constant,7,0,66,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Paivio,Tarka,Landauer,Madigan,Intersample,Yuille,Joelson",1,0,0,0.8333333333333334
0,constant,7,0,67,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Intersample,DOI,Bickley",0,1,0,1.0
0,constant,7,0,68,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","Yuille,Lorge,Madigan,Bickley,DOI,Tarka,Hermann",0,0,0,1.0
0,constant,7,0,69,"Intersample,Yuille,pronunciability,emotionality,Streeter,Landauer,bigram","DOI,Bickley,Battig",0,0,0,1.0
0,constant,7,1,0,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Hermann,Kucera,Intersample",0,0,0,
0,constant,7,1,1,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Joelson,DOI,Intersample,Bickley",0,0,1,0.75
0,constant,7,1,2,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Intersample,Kucera",0,0,0,0.8
0,constant,7,1,3,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Madigan,Streeter,DOI,Paivio,Battig,Lorge",0,0,0,1.0
0,constant,7,1,4,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Madigan,Tarka,Bickley",0,0,1,1.0
0,constant,7,1,5,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Yuille,Paivio,Streeter,Tarka,Bickley,Thorndike",0,0,0,1.0
0,constant,7,1,6,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Kucera,Hermann,Intersample",0,0,0,1.0
0,constant,7,1,7,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Lorge,Bickley,Madigan,Battig",0,0,0,1.0
0,constant,7,1,8,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Madigan,Lorge,Paivio,Landauer,emotionality,Streeter",0,0,0,0.8
0,constant,7,1,9,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Tarka,Yuille,emotionality,Madigan,Lorge",0,0,0,1.0
0,constant,7,1,10,"preprint,Streeter,al,bigram,Kucera,et,Bickley","bigram,Paivio,Tarka,Yuille,Battig,Intersample,Thorndike",0,0,0,1.0
0,constant,7,1,11,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Kucera,Paivio,Madigan,Landauer,Battig,Streeter",0,0,0,1.0
0,constant,7,1,12,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Madigan,Landauer,Intersample,Tarka,Paivio,Battig,Joelson",0,0,0,0.8571428571428572
0,constant,7,1,13,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,DOI,Landauer,Streeter",0,0,0,1.0
0,constant,7,1,14,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Intersample,Bickley,Kucera,Joelson,DOI,Battig",0,0,0,0.75
0,constant,7,1,15,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Hermann,Battig",0,0,0,1.0
0,constant,7,1,16,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Hermann,Paivio,Thorndike,al,Tarka,asymptote",0,0,0,0.6666666666666667
0,constant,7,1,17,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Battig,asymptote,Joelson,Landauer,Streeter,bigram",0,0,0,1.0
0,constant,7,1,18,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Paivio,Thorndike,emotionality,Lorge,Kucera,Tarka",0,0,0,1.0
0,constant,7,1,19,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Paivio,Lorge,Streeter,Joelson,Tarka,Madigan",0,0,0,0.8571428571428572
0,constant,7,1,20,"preprint,Streeter,al,bigram,Kucera,et,Bickley","asymptote,Streeter,Joelson,bigram,Hermann,DOI,Tarka",0,0,0,1.0
0,constant,7,1,21,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Bickley,Hermann,Kucera,DOI,Intersample,Battig",0,0,0,1.0
0,constant,7,1,22,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Bickley,Landauer,Madigan,Kucera,Streeter",0,0,0,0.8571428571428572
0,constant,7,1,23,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Tarka,Kucera",0,0,0,1.0
0,constant,7,1,24,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Paivio,Joelson,Madigan,Tarka",0,0,0,1.0
0,constant,7,1,25,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Kucera,Joelson,Hermann,Intersample",0,0,0,0.6
0,constant,7,1,26,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Battig,Madigan,Lorge",0,0,0,1.0
0,constant,7,1,27,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Lorge,DOI,Madigan,Kucera,Tarka,Paivio",0,0,0,1.0
0,constant,7,1,28,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Kucera,Tarka",0,0,0,1.0
0,constant,7,1,29,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Intersample,Kucera,Bickley,Joelson",0,0,0,1.0
0,constant,7,1,30,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Joelson,al,Lorge,bigram,Madigan,Paivio",0,0,0,1.0
0,constant,7,1,31,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Streeter,Hermann,DOI,Tarka,Bickley,Lorge,Landauer",0,0,0,1.0
0,constant,7,1,32,"preprint,Streeter,al,bigram,Kucera,et,Bickley","al,DOI,Madigan,Kucera,Hermann,asymptote,Intersample",0,0,0,1.0
0,constant,7,1,33,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Paivio,Battig,Joelson,Landauer,Yuille,Madigan,DOI",0,0,0,1.0
0,constant,7,1,34,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Battig,Bickley,Streeter,Landauer,Hermann,Joelson",0,0,0,0.8571428571428572
0,constant,7,1,35,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,bigram,al,Kucera,Battig,Landauer,Thorndike",0,0,0,1.0
0,constant,7,1,36,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Madigan,DOI,asymptote,Battig",0,0,0,1.0
0,constant,7,1,37,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Streeter,Paivio,Lorge,DOI,Bickley,Joelson",0,0,0,1.0
0,constant,7,1,38,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Joelson,Kucera,Hermann,DOI,Intersample",0,0,0,0.8571428571428572
0,constant,7,1,39,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Hermann,Intersample",0,0,0,1.0
0,constant,7,1,40,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,DOI,Paivio,Kucera,Streeter,Battig,Bickley",0,0,1,1.0
0,constant,7,1,41,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Bickley,Lorge,Tarka,Streeter,Paivio,Intersample",0,0,0,0.8571428571428572
0,constant,7,1,42,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Hermann,Joelson,DOI,Battig,Bickley,Intersample",0,0,0,0.8571428571428572
0,constant,7,1,43,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Joelson,Intersample,DOI,Hermann,Bickley,Battig",0,0,0,0.5714285714285714
0,constant,7,1,44,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Intersample,Kucera,Bickley,Battig,Joelson,Hermann",0,0,0,1.0
0,constant,7,1,45,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Streeter,Joelson,Tarka,Kucera,Hermann,DOI",0,0,0,1.0
0,constant,7,1,46,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Hermann,emotionality,DOI,al,Intersample,Yuille",0,0,0,1.0
0,constant,7,1,47,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Bickley,Streeter,Hermann,Tarka,Madigan,Intersample",0,0,0,1.0
0,constant,7,1,48,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Intersample,Kucera,Battig,Bickley,DOI",0,0,0,1.0
0,constant,7,1,49,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Joelson,Intersample,Bickley,Lorge",0,0,0,0.6666666666666667
0,constant,7,1,50,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Kucera,Streeter",0,0,0,1.0
0,constant,7,1,51,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Battig,Madigan,Lorge,Landauer,Tarka,Kucera",0,0,0,1.0
0,constant,7,1,52,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Tarka,Joelson,Landauer,Battig,Hermann,Bickley",0,0,1,1.0
0,constant,7,1,53,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Hermann,Madigan,Tarka,Streeter,Intersample,DOI",0,0,0,1.0
0,constant,7,1,54,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Thorndike,Kucera,bigram,Yuille,Bickley,emotionality",0,0,0,1.0
0,constant,7,1,55,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Kucera,Hermann,Intersample,Bickley,Joelson,Battig",0,0,0,1.0
0,constant,7,1,56,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Battig,Joelson,Kucera,Intersample,Hermann",0,0,0,1.0
0,constant,7,1,57,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Paivio,Intersample",0,0,0,1.0
0,constant,7,1,58,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Streeter,Intersample,Lorge,Tarka,Joelson,Battig,DOI",0,0,0,1.0
0,constant,7,1,59,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Paivio,Tarka,Kucera,Thorndike,Intersample,Yuille,Battig",0,0,0,1.0
0,constant,7,1,60,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Landauer,Tarka,Paivio,Hermann,Bickley,Joelson,DOI",0,0,0,0.8571428571428572
0,constant,7,1,61,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Tarka,asymptote,Intersample,Lorge",0,0,0,1.0
0,constant,7,1,62,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Hermann,Kucera",0,0,0,1.0
0,constant,7,1,63,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Battig,Hermann,Tarka,Kucera,DOI",0,0,0,0.33333333333333337
0,constant,7,1,64,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Bickley,Intersample,Kucera,Joelson,Hermann",0,0,0,1.0
0,constant,7,1,65,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Intersample,Joelson,DOI",0,0,0,1.0
0,constant,7,1,66,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Tarka,DOI,Joelson,Battig,Bickley,Landauer,Intersample",0,0,0,1.0
0,constant,7,1,67,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Hermann,Yuille,Joelson,Bickley,al,Kucera,emotionality",0,0,0,0.8571428571428572
0,constant,7,1,68,"preprint,Streeter,al,bigram,Kucera,et,Bickley","Yuille,asymptote,emotionality,Kucera,Paivio,bigram",0,0,0,1.0
0,constant,7,1,69,"preprint,Streeter,al,bigram,Kucera,et,Bickley","DOI,Battig,Joelson,Intersample,Landauer,Paivio,Lorge",0,0,0,1.0
0,constant,7,2,0,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Joelson,Kucera,Madigan,Streeter,Lorge,Bickley,Battig",0,0,0,
0,constant,7,2,1,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Kucera,Bickley,Thorndike,Landauer,Streeter,emotionality,Madigan",0,0,0,1.0
0,constant,7,2,2,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Yuille,Thorndike,Streeter,DOI,Paivio,Lorge,Landauer",0,0,0,1.0
0,constant,7,2,3,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","DOI,Streeter,Landauer,Intersample,Joelson,Hermann,Bickley",0,0,0,1.0
0,constant,7,2,4,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Intersample,Tarka,Lorge,Battig,Madigan,Streeter,Hermann",0,0,0,1.0
0,constant,7,2,5,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Intersample,Joelson,Streeter,Battig,Madigan,Landauer,DOI",1,0,0,0.5714285714285714
0,constant,7,2,6,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","DOI,Battig,Hermann,Bickley,Kucera",0,0,0,1.0
0,constant,7,2,7,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Hermann,Intersample,Bickley,Tarka,Landauer,Yuille,Streeter",0,0,0,1.0
0,constant,7,2,8,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Madigan,Tarka,Landauer,Streeter,Bickley,Kucera,Intersample",0,0,0,1.0
0,constant,7,2,9,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Tarka,DOI,Paivio,Madigan,Lorge,Kucera,Landauer",0,0,0,0.8571428571428572
0,constant,7,2,10,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","bigram,Battig,emotionality,asymptote,Bickley,Thorndike,Joelson",0,0,0,1.0
0,constant,7,2,11,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Kucera,Battig,Intersample,Joelson,Bickley,DOI",0,0,0,0.7142857142857143
0,constant,7,2,12,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","al,Hermann,Paivio,DOI,Yuille,Bickley,Kucera",0,0,0,1.0
0,constant,7,2,13,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Joelson,Battig,Tarka,Paivio,Landauer,Bickley,Hermann",0,0,0,0.8571428571428572
0,constant,7,2,14,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Joelson,Kucera,Bickley,Madigan,Streeter,Hermann,DOI",0,0,0,0.8571428571428572
0,constant,7,2,15,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Hermann,bigram,Lorge,asymptote,Tarka,Battig",0,0,0,1.0
0,constant,7,2,16,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Intersample,Bickley,Joelson,DOI,Hermann,Battig",0,0,0,0.8333333333333334
0,constant,7,2,17,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Kucera,Joelson,al,Landauer,Streeter,Paivio,Bickley",0,0,0,1.0
0,constant,7,2,18,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Joelson,Intersample,Battig,DOI",0,0,0,1.0
0,constant,7,2,19,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Bickley,DOI,Kucera,Joelson,Battig",0,0,0,1.0
0,constant,7,2,20,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Landauer,al,Madigan,Streeter,Bickley,Battig,Joelson",0,0,0,1.0
0,constant,7,2,21,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Landauer,Battig,Hermann,Intersample,Paivio,Joelson,Streeter",0,0,0,0.8571428571428572
0,constant,7,2,22,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Joelson,Battig,Intersample,Kucera,Bickley,Hermann,DOI",0,0,0,0.8571428571428572
0,constant,7,2,23,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Kucera,Landauer,Madigan,Paivio,Hermann,Lorge,Joelson",0,0,0,1.0
0,constant,7,2,24,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Lorge,Kucera,Bickley,Tarka,Paivio,Joelson,Streeter",0,0,0,1.0
0,constant,7,2,25,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Paivio,Joelson,Bickley,Battig,Streeter",0,0,0,0.8571428571428572
0,constant,7,2,26,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","DOI,al,Intersample,Hermann,Thorndike,Lorge,Bickley",0,0,0,1.0
0,constant,7,2,27,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Intersample,asymptote,Madigan,Battig,Bickley,Paivio,emotionality",0,0,0,1.0
0,constant,7,2,28,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","DOI,Hermann,Bickley",0,0,0,1.0
0,constant,7,2,29,"Battig,bigram,et,Madigan,Landauer,Joelson,asymptote","Hermann,Landauer,Battig,Streeter",0,0,0,1.0
